Calendar Year,Property ID,Property Name,Address 1,City,Primary Property Type - Self Selected,Year Built,Occupancy,Electricity - Weather Normalized Site Electricity Use (Grid and Onsite Renewables) (kWh),Electricity - Weather Normalized Site Electricity Intensity (Grid and Onsite Renewables) (kWh/ft²),Percent Electricity,Electricity - Weather Normalized Site Electricity Use (Grid and Onsite Renewables) (kWh),Annual Maximum Demand (kW),Property GFA - Calculated (Buildings) (ft²),Electric Distribution Utility,Borough,Postal Code,Site EUI (kBtu/ft2),Weather Normalized Site EUI (kBtu/ft2),Total GHG Emissions (Metric Tons CO2e),ENERGY STAR Score,longitude,latitude
2023,3746/008_2023,203 Folsom St,203 Folsom St,San Francisco,Mixed Residential,2015.0,,3908296.1,3.543943290321996,100,3908296.1,,1102810,PG&E,Financial District/South Beach,94105,28.7,28.2,1917.6,96.0,-122.39185135307972,37.788682016870766
2024,3746/008_2024,203 Folsom St,203 Folsom St,San Francisco,Mixed Residential,2015.0,,3826815.9,3.470059121698207,100,3826815.9,,1102810,PG&E,Financial District/South Beach,94105,27.0,26.8,1755.07,96.0,-122.39185135307972,37.788682016870766
2018,3746/669_2018,375 BEALE ST,375 BEALE ST,San Francisco,Commercial,2002.0,,4762522.8,11.133997278758889,100,4762522.8,,427746,PG&E,Financial District/South Beach,94104,53.9,54.3,1415.5,84.0,-122.39118192015876,37.78814529694315
2019,3746/669_2019,375 BEALE ST,375 BEALE ST,San Francisco,Commercial,2002.0,,4875157.1,11.397317800750912,100,4875157.1,,427746,PG&E,Financial District/South Beach,94104,53.5,54.1,1413.8,85.0,-122.39118192015876,37.78814529694315
2020,3746/669_2020,375 BEALE ST,375 BEALE ST,San Francisco,Commercial,2002.0,,5203315.8,12.164499025122385,100,5203315.8,,427746,PG&E,Financial District/South Beach,94104,57.4,59.5,1441.3,,-122.39118192015876,37.78814529694315
2021,3746/669_2021,375 BEALE ST,375 BEALE ST,San Francisco,Commercial,2002.0,,4672950.7,10.924592398292445,100,4672950.7,,427746,PG&E,Financial District/South Beach,94104,56.7,57.4,1309.3,,-122.39118192015876,37.78814529694315
2022,3746/669_2022,375 BEALE ST,375 BEALE ST,San Francisco,Commercial,2002.0,,4575151.4,10.695953673441716,100,4575151.4,,427746,PG&E,Financial District/South Beach,94104,53.5,53.4,1365.0,90.0,-122.39118192015876,37.78814529694315
2023,3746/669_2023,375 BEALE ST,375 BEALE ST,San Francisco,Commercial,2002.0,,4368572.5,10.213006083049287,100,4368572.5,,427746,PG&E,Financial District/South Beach,94104,49.7,49.2,1310.3,93.0,-122.39118192015876,37.78814529694315
2024,3746/669_2024,375 BEALE ST,375 BEALE ST,San Francisco,Commercial,2002.0,,4399738.5,10.285867079996072,100,4399738.5,,427746,PG&E,Financial District/South Beach,94104,47.5,47.1,1196.75,87.0,-122.39118192015876,37.78814529694315
2022,3747/022_2022,300 Beale,300 BEALE ST,San Francisco,Mixed Residential,1937.0,,422161.0,2.3298582750171084,100,422161.0,,181196,PG&E,Financial District/South Beach,94105,7.9,7.9,98.7,,-122.39257951428034,37.788139493345646
2018,3747/094_2018,388 Beale,388 BEALE ST,San Francisco,Mixed Residential,1937.0,,2418205.0,7.790408108038452,100,2418205.0,,310408,PG&E,Financial District/South Beach,94105,54.0,54.2,855.9,18.0,-122.39191071083395,37.7876020561825
2019,3747/094_2019,388 Beale,388 BEALE ST,San Francisco,Mixed Residential,1937.0,,2259554.4,7.279304657096466,100,2259554.4,,310408,PG&E,Financial District/South Beach,94105,52.3,53.2,823.2,38.0,-122.39191071083395,37.7876020561825
2020,3747/094_2020,388 Beale,388 BEALE ST,San Francisco,Mixed Residential,1937.0,,2200045.6,7.087593103270534,100,2200045.6,,310408,PG&E,Financial District/South Beach,94105,37.8,41.0,722.6,,-122.39191071083395,37.7876020561825
2021,3747/094_2021,388 Beale,388 BEALE ST,San Francisco,Mixed Residential,1937.0,,2084748.0,6.716154222829308,100,2084748.0,,310408,PG&E,Financial District/South Beach,94105,37.2,38.2,666.7,,-122.39191071083395,37.7876020561825
2022,3747/094_2022,388 Beale,388 BEALE ST,San Francisco,Mixed Residential,1937.0,,2016340.9,6.49577620422154,100,2016340.9,,310408,PG&E,Financial District/South Beach,94105,36.4,36.0,706.1,63.0,-122.39191071083395,37.7876020561825
2023,3747/094_2023,388 Beale,388 BEALE ST,San Francisco,Mixed Residential,1937.0,,2011840.9,6.481279155176413,100,2011840.9,,310408,PG&E,Financial District/South Beach,94105,37.4,36.9,739.4,61.0,-122.39191071083395,37.7876020561825
2024,3747/094_2024,388 Beale,388 BEALE ST,San Francisco,Mixed Residential,1937.0,,1887921.5,6.082064573078013,100,1887921.5,,310408,PG&E,Financial District/South Beach,94105,35.5,35.0,671.43,67.0,-122.39191071083395,37.7876020561825
2018,3747/320_2018,399 FREMONT ST,399 FREMONT ST,San Francisco,Multifamily,2016.0,,3011300.5,5.04935753295337,100,3011300.5,,596373,PG&E,Financial District/South Beach,94105,51.0,51.0,1544.2,54.0,-122.39222370647796,37.787322433109026
2019,3747/320_2019,399 FREMONT ST,399 FREMONT ST,San Francisco,Multifamily,2016.0,,2920109.3,4.8964478606509685,100,2920109.3,,596373,PG&E,Financial District/South Beach,94105,56.5,56.5,1703.0,43.0,-122.39222370647796,37.787322433109026
2020,3747/320_2020,399 FREMONT ST,399 FREMONT ST,San Francisco,Multifamily,2016.0,,2891001.9,4.847640486742358,100,2891001.9,,596373,PG&E,Financial District/South Beach,94105,45.1,45.1,1350.1,,-122.39222370647796,37.787322433109026
2021,3747/320_2021,399 FREMONT ST,399 FREMONT ST,San Francisco,Multifamily,2016.0,,2890343.2,4.846535976645489,100,2890343.2,,596373,PG&E,Financial District/South Beach,94105,42.8,43.7,1233.0,,-122.39222370647796,37.787322433109026
2022,3747/320_2022,399 FREMONT ST,399 FREMONT ST,San Francisco,Multifamily,2016.0,,2860978.0,4.797296322938832,100,2860978.0,,596373,PG&E,Financial District/South Beach,94105,33.1,33.1,1047.6,89.0,-122.39222370647796,37.787322433109026
2023,3747/320_2023,399 FREMONT ST,399 FREMONT ST,San Francisco,Multifamily,2016.0,,3047602.9,5.110229504018458,100,3047602.9,,596373,PG&E,Financial District/South Beach,94105,39.8,39.8,1264.5,76.0,-122.39222370647796,37.787322433109026
2024,3747/320_2024,399 FREMONT ST,399 FREMONT ST,San Francisco,Multifamily,2016.0,,2842305.4,4.765986052353141,100,2842305.4,,596373,PG&E,Financial District/South Beach,94105,38.3,38.0,1166.03,81.0,-122.39222370647796,37.787322433109026
2020,3747/332_2020,333 FREMONT ST,333 FREMONT ST,San Francisco,Multifamily,2014.0,,589864.7,4.574828792355956,100,589864.7,,128937,PG&E,Financial District/South Beach,94105,42.1,45.1,199.3,,-122.39269453212792,37.78768215229762
2021,3747/332_2021,333 FREMONT ST,333 FREMONT ST,San Francisco,Multifamily,2014.0,,650037.1,5.041509419328819,100,650037.1,,128937,PG&E,Financial District/South Beach,94105,35.5,36.3,184.2,100.0,-122.39269453212792,37.78768215229762
2022,3747/332_2022,333 FREMONT ST,333 FREMONT ST,San Francisco,Multifamily,2014.0,,619356.2,4.803556775789726,100,619356.2,,128937,PG&E,Financial District/South Beach,94105,34.6,34.2,195.8,83.0,-122.39269453212792,37.78768215229762
2023,3747/332_2023,333 FREMONT ST,333 FREMONT ST,San Francisco,Multifamily,2014.0,,596475.5,4.6261003435786465,100,596475.5,,128937,PG&E,Financial District/South Beach,94105,33.2,32.8,192.9,87.0,-122.39269453212792,37.78768215229762
2018,3748/031_2018,SAILORS' UNION OF THE PACIFIC,450 HARRISON ST,San Francisco,Commercial,1949.0,,176473.5,3.5268601235086035,100,176473.5,,50037,PG&E,Financial District/South Beach,94105,27.6,27.2,83.8,77.0,-122.39301419466038,37.78656276674242
2019,3748/031_2019,SAILORS' UNION OF THE PACIFIC,450 HARRISON ST,San Francisco,Commercial,1949.0,,153246.0,3.0626536363091312,100,153246.0,,50037,PG&E,Financial District/South Beach,94105,24.3,26.6,73.7,82.0,-122.39301419466038,37.78656276674242
2020,3748/031_2020,SAILORS' UNION OF THE PACIFIC,450 HARRISON ST,San Francisco,Commercial,1949.0,,119288.8,2.384011831244879,100,119288.8,,50037,PG&E,Financial District/South Beach,94105,19.6,23.7,57.5,,-122.39301419466038,37.78656276674242
2021,3748/031_2021,SAILORS' UNION OF THE PACIFIC,450 HARRISON ST,San Francisco,Commercial,1949.0,,100730.1,2.0131122969002937,100,100730.1,,50037,PG&E,Financial District/South Beach,94105,23.3,24.3,64.5,,-122.39301419466038,37.78656276674242
2022,3748/031_2022,SAILORS' UNION OF THE PACIFIC,450 HARRISON ST,San Francisco,Commercial,1949.0,,99281.8,1.9841677158902413,100,99281.8,,50037,PG&E,Financial District/South Beach,94105,19.2,18.9,56.3,90.0,-122.39301419466038,37.78656276674242
2017,3748/031_2017,SAILORS' UNION OF THE PACIFIC,450 HARRISON ST,San Francisco,Commercial,1949.0,,,0.0,0,,,50037,PG&E,Financial District/South Beach,94105,26.0,28.8,82.5,,-122.39301419466038,37.78656276674242
2016,3748/031_2016,SAILORS' UNION OF THE PACIFIC,450 HARRISON ST,San Francisco,Commercial,1949.0,,,0.0,0,,,50037,PG&E,Financial District/South Beach,94105,27.0,34.1,90.9,,-122.39301419466038,37.78656276674242
2015,3748/031_2015,SAILORS' UNION OF THE PACIFIC,450 HARRISON ST,San Francisco,Commercial,1949.0,,,0.0,0,,,50037,PG&E,Financial District/South Beach,94105,24.1,26.3,79.7,,-122.39301419466038,37.78656276674242
2014,3748/031_2014,SAILORS' UNION OF THE PACIFIC,450 HARRISON ST,San Francisco,Commercial,1949.0,,,0.0,0,,,50037,PG&E,Financial District/South Beach,94105,39.5,48.9,125.3,,-122.39301419466038,37.78656276674242
2013,3748/031_2013,SAILORS' UNION OF THE PACIFIC,450 HARRISON ST,San Francisco,Commercial,1949.0,,,0.0,0,,,50037,PG&E,Financial District/South Beach,94105,36.6,36.5,118.3,,-122.39301419466038,37.78656276674242
2012,3748/031_2012,SAILORS' UNION OF THE PACIFIC,450 HARRISON ST,San Francisco,Commercial,1949.0,,,0.0,0,,,50037,PG&E,Financial District/South Beach,94105,30.2,30.2,109.1,,-122.39301419466038,37.78656276674242
2011,3748/031_2011,SAILORS' UNION OF THE PACIFIC,450 HARRISON ST,San Francisco,Commercial,1949.0,,,0.0,0,,,50037,PG&E,Financial District/South Beach,94105,23.3,22.8,88.09,,-122.39301419466038,37.78656276674242
2023,3748/031_2023,SAILORS' UNION OF THE PACIFIC,450 HARRISON ST,San Francisco,Commercial,1949.0,,128813.3,2.574360972880069,100,128813.3,,50037,PG&E,Financial District/South Beach,94105,17.6,17.0,54.5,88.0,-122.39301419466038,37.78656276674242
2024,3748/031_2024,SAILORS' UNION OF THE PACIFIC,450 HARRISON ST,San Francisco,Commercial,1949.0,,122623.6,2.4506585127006018,100,122623.6,,50037,PG&E,Financial District/South Beach,94105,12.3,12.3,38.31,93.0,-122.39301419466038,37.78656276674242
2018,3748/390_2018,340 Fremont Apartments,340 FREMONT ST,San Francisco,Multifamily,2016.0,,2074267.1,4.031374397266637,100,2074267.1,,514531,PG&E,Financial District/South Beach,94105,33.2,34.0,892.2,89.0,-122.39297679986896,37.7870668098953
2019,3748/390_2019,340 Fremont Apartments,340 FREMONT ST,San Francisco,Multifamily,2016.0,,2278669.3,4.42863364889579,100,2278669.3,,514531,PG&E,Financial District/South Beach,94105,34.5,34.6,935.7,84.0,-122.39297679986896,37.7870668098953
2020,3748/390_2020,340 Fremont Apartments,340 FREMONT ST,San Francisco,Multifamily,2016.0,,2340128.1,4.548079901891237,100,2340128.1,,514531,PG&E,Financial District/South Beach,94105,32.7,33.2,863.1,,-122.39297679986896,37.7870668098953
2021,3748/390_2021,340 Fremont Apartments,340 FREMONT ST,San Francisco,Multifamily,2016.0,,2363677.1,4.59384779537093,100,2363677.1,,514531,PG&E,Financial District/South Beach,94105,35.2,36.0,876.3,,-122.39297679986896,37.7870668098953
2022,3748/390_2022,340 Fremont Apartments,340 FREMONT ST,San Francisco,Multifamily,2016.0,,2344299.9,4.556187868175095,100,2344299.9,,514531,PG&E,Financial District/South Beach,94105,34.9,34.4,931.0,85.0,-122.39297679986896,37.7870668098953
2023,3748/390_2023,340 Fremont Apartments,340 FREMONT ST,San Francisco,Multifamily,2016.0,,2245347.9,4.363872925052135,100,2245347.9,,514531,PG&E,Financial District/South Beach,94105,35.4,34.8,958.3,86.0,-122.39297679986896,37.7870668098953
2024,3748/390_2024,340 Fremont Apartments,340 FREMONT ST,San Francisco,Multifamily,2016.0,,1455950.4,2.82966507363016,100,1455950.4,,514531,PG&E,Financial District/South Beach,94105,27.6,27.2,704.9,99.0,-122.39297679986896,37.7870668098953
2018,3749/001_2018,501 Folsom Street LLC,501 FOLSOM ST,San Francisco,Commercial,1916.0,,203501.2,6.617925203252033,100,203501.2,,30750,PG&E,Financial District/South Beach,94105,27.3,27.5,56.7,87.0,-122.39446158660978,37.78695788499342
2019,3749/001_2019,501 Folsom Street LLC,501 FOLSOM ST,San Francisco,Commercial,1916.0,,265166.0,8.62328455284553,100,265166.0,,30750,PG&E,Financial District/South Beach,94105,34.0,34.7,71.2,79.0,-122.39446158660978,37.78695788499342
2020,3749/001_2020,501 Folsom Street LLC,501 FOLSOM ST,San Francisco,Commercial,1916.0,,112632.4,3.662842276422764,100,112632.4,,30750,PG&E,Financial District/South Beach,94105,16.3,18.1,31.7,,-122.39446158660978,37.78695788499342
2021,3749/001_2021,501 Folsom Street LLC,501 FOLSOM ST,San Francisco,Commercial,1916.0,,79117.3,2.572920325203252,100,79117.3,,30750,PG&E,Financial District/South Beach,94105,9.0,9.0,16.7,,-122.39446158660978,37.78695788499342
2022,3749/001_2022,501 Folsom Street LLC,501 FOLSOM ST,San Francisco,Commercial,1916.0,,116521.0,3.78930081300813,100,116521.0,,30750,PG&E,Financial District/South Beach,94105,15.4,15.4,31.3,94.0,-122.39446158660978,37.78695788499342
2017,3749/001_2017,501 Folsom Street LLC,501 FOLSOM ST,San Francisco,Commercial,1916.0,,,0.0,0,,,30750,PG&E,Financial District/South Beach,94105,33.6,34.3,74.9,89.0,-122.39446158660978,37.78695788499342
2016,3749/001_2016,501 Folsom Street LLC,501 FOLSOM ST,San Francisco,Commercial,1916.0,,,0.0,0,,,30750,PG&E,Financial District/South Beach,94105,32.1,33.2,82.3,89.0,-122.39446158660978,37.78695788499342
2015,3749/001_2015,501 Folsom Street LLC,501 FOLSOM ST,San Francisco,Commercial,1916.0,,,0.0,0,,,30750,PG&E,Financial District/South Beach,94105,37.8,38.0,88.8,86.0,-122.39446158660978,37.78695788499342
2014,3749/001_2014,501 Folsom Street LLC,501 FOLSOM ST,San Francisco,Commercial,1916.0,,,0.0,0,,,30750,PG&E,Financial District/South Beach,94105,44.2,46.7,102.6,77.0,-122.39446158660978,37.78695788499342
2013,3749/001_2013,501 Folsom Street LLC,501 FOLSOM ST,San Francisco,Commercial,1916.0,,,0.0,0,,,30750,PG&E,Financial District/South Beach,94105,45.3,45.5,108.2,81.0,-122.39446158660978,37.78695788499342
2012,3749/001_2012,501 Folsom Street LLC,501 FOLSOM ST,San Francisco,Commercial,1916.0,,,0.0,0,,,30750,PG&E,Financial District/South Beach,94105,34.2,34.2,86.5,90.0,-122.39446158660978,37.78695788499342
2024,3749/001_2024,501 Folsom Street LLC,501 FOLSOM ST,San Francisco,Commercial,1916.0,,72916.0,2.3712520325203252,100,72916.0,,30750,PG&E,Financial District/South Beach,94105,9.6,9.6,19.03,,-122.39446158660978,37.78695788499342
2019,3749/053_2019,515 Folsom,515 FOLSOM ST,San Francisco,Commercial,1918.0,,183291.6,6.691916757940855,100,183291.6,,27390,PG&E,Financial District/South Beach,94105,28.8,29.6,50.1,88.0,-122.39473579348756,37.786712963506446
2020,3749/053_2020,515 Folsom,515 FOLSOM ST,San Francisco,Commercial,1918.0,,133929.0,4.889704271631983,100,133929.0,,27390,PG&E,Financial District/South Beach,94105,23.8,25.9,40.6,,-122.39473579348756,37.786712963506446
2021,3749/053_2021,515 Folsom,515 FOLSOM ST,San Francisco,Commercial,1918.0,,130380.6,4.760153340635268,100,130380.6,,27390,PG&E,Financial District/South Beach,94105,21.7,22.5,38.4,95.0,-122.39473579348756,37.786712963506446
2016,3749/053_2016,515 Folsom,515 FOLSOM ST,San Francisco,Commercial,1918.0,,,0.0,0,,,27390,PG&E,Financial District/South Beach,94105,28.5,30.6,62.4,91.0,-122.39473579348756,37.786712963506446
2015,3749/053_2015,515 Folsom,515 FOLSOM ST,San Francisco,Commercial,1918.0,,,0.0,0,,,27390,PG&E,Financial District/South Beach,94105,30.9,31.4,64.3,89.0,-122.39473579348756,37.786712963506446
2014,3749/053_2014,515 Folsom,515 FOLSOM ST,San Francisco,Commercial,1918.0,,,0.0,0,,,27390,PG&E,Financial District/South Beach,94105,33.4,35.2,68.9,86.0,-122.39473579348756,37.786712963506446
2013,3749/053_2013,515 Folsom,515 FOLSOM ST,San Francisco,Commercial,1918.0,,,0.0,0,,,27390,PG&E,Financial District/South Beach,94105,32.4,32.3,67.1,88.0,-122.39473579348756,37.786712963506446
2012,3749/053_2012,515 Folsom,515 FOLSOM ST,San Francisco,Commercial,1918.0,,,0.0,0,,,27390,PG&E,Financial District/South Beach,94105,35.6,35.4,77.3,84.0,-122.39473579348756,37.786712963506446
2023,3749/053_2023,515 Folsom,515 FOLSOM ST,San Francisco,Commercial,1918.0,,111358.5,4.06566265060241,100,111358.5,,27390,PG&E,Financial District/South Beach,94105,19.4,19.0,34.9,97.0,-122.39473579348756,37.786712963506446
2024,3749/053_2024,515 Folsom,515 FOLSOM ST,San Francisco,Commercial,1918.0,,132080.4,4.822212486308872,100,132080.4,,27390,PG&E,Financial District/South Beach,94105,21.4,21.0,37.1,95.0,-122.39473579348756,37.786712963506446
2022,3749/058_2022,Modera Rincon Hill (md195 & md321),390 1st St,San Francisco,Multifamily,1969.0,,1009860.4,4.734415992348876,100,1009860.4,,213302,PG&E,Financial District/South Beach,94105,24.7,24.7,312.7,97.0,-122.39347293096156,37.786091477996955
2023,3749/058_2023,Modera Rincon Hill (md195 & md321),390 1st St,San Francisco,Multifamily,1969.0,,1052182.9,4.932831853428472,100,1052182.9,,213302,PG&E,Financial District/South Beach,94105,25.6,25.5,333.1,95.0,-122.39347293096156,37.786091477996955
2024,3749/058_2024,Modera Rincon Hill (md195 & md321),390 1st St,San Francisco,Multifamily,1969.0,,974393.8,4.568141883339115,100,974393.8,,213302,PG&E,Financial District/South Beach,94105,26.9,26.9,326.73,95.0,-122.39347293096156,37.786091477996955
2018,3749/059_2018,43 LANSING ST,43 LANSING ST,San Francisco,Mixed Residential,1961.0,,2080066.7,4.058595458811455,100,2080066.7,,512509,PG&E,Financial District/South Beach,94105,40.4,40.5,979.7,87.0,-122.39374874118212,37.785873430538295
2019,3749/059_2019,43 LANSING ST,43 LANSING ST,San Francisco,Mixed Residential,1961.0,,2619269.2,5.110679422215025,100,2619269.2,,512509,PG&E,Financial District/South Beach,94105,45.9,47.1,1129.2,66.0,-122.39374874118212,37.785873430538295
2020,3749/059_2020,43 LANSING ST,43 LANSING ST,San Francisco,Mixed Residential,1961.0,,2495912.9,4.869988429471483,100,2495912.9,,512509,PG&E,Financial District/South Beach,94105,47.7,50.0,1123.8,,-122.39374874118212,37.785873430538295
2021,3749/059_2021,43 LANSING ST,43 LANSING ST,San Francisco,Mixed Residential,1961.0,,2480880.1,4.840656651883187,100,2480880.1,,512509,PG&E,Financial District/South Beach,94105,48.6,49.3,1093.8,64.0,-122.39374874118212,37.785873430538295
2022,3749/059_2022,43 LANSING ST,43 LANSING ST,San Francisco,Mixed Residential,1961.0,,2527438.7,4.9315011053464435,100,2527438.7,,512509,PG&E,Financial District/South Beach,94105,33.1,32.9,961.0,83.0,-122.39374874118212,37.785873430538295
2023,3749/059_2023,43 LANSING ST,43 LANSING ST,San Francisco,Mixed Residential,1961.0,,2550545.4,4.976586557504356,100,2550545.4,,512509,PG&E,Financial District/South Beach,94105,39.7,39.1,1148.8,71.0,-122.39374874118212,37.785873430538295
2024,3749/059_2024,43 LANSING ST,43 LANSING ST,San Francisco,Mixed Residential,1961.0,,2596830.0,5.0668963862098035,100,2596830.0,,512509,PG&E,Financial District/South Beach,94105,40.4,38.9,1127.59,67.0,-122.39374874118212,37.785873430538295
2019,3749/062_2019,303 Second Street,303 2ND ST,San Francisco,Commercial,1988.0,,6007035.9,6.319889384185327,100,6007035.9,,950497,PG&E,Financial District/South Beach,94105,31.3,31.8,1657.1,99.0,-122.39556594679748,37.785291762118725
2020,3749/062_2020,303 Second Street,303 2ND ST,San Francisco,Commercial,1988.0,,4624717.4,4.865578113344913,100,4624717.4,,950497,PG&E,Financial District/South Beach,94105,23.7,24.5,1193.8,,-122.39556594679748,37.785291762118725
2021,3749/062_2021,303 Second Street,303 2ND ST,San Francisco,Commercial,1988.0,,5243231.8,5.516305469664817,100,5243231.8,,950497,PG&E,Financial District/South Beach,94105,30.4,30.4,1395.0,,-122.39556594679748,37.785291762118725
2022,3749/062_2022,303 Second Street,303 2ND ST,San Francisco,Commercial,1988.0,,5794318.2,6.096093096558958,100,5794318.2,,950497,PG&E,Financial District/South Beach,94105,31.7,31.7,1620.1,96.0,-122.39556594679748,37.785291762118725
2017,3749/062_2017,303 Second Street,303 2ND ST,San Francisco,Commercial,1988.0,,,0.0,0,,,950497,PG&E,Financial District/South Beach,94105,45.5,45.9,2790.8,96.0,-122.39556594679748,37.785291762118725
2016,3749/062_2016,303 Second Street,303 2ND ST,San Francisco,Commercial,1988.0,,,0.0,0,,,950497,PG&E,Financial District/South Beach,94105,47.8,48.6,3347.9,95.0,-122.39556594679748,37.785291762118725
